Context|Response
Iminmylate20sandIveneverhadaboyfriendorevenbeenonadateIhavenofriendsIhateFacebookbecauseeveryoneelsehaskidsandagreathusbandandgreatpayingjobsIworkinretailandIcantfindajobIhaveanAssociatedegreeNooneisnotgivingmeachanceandImgettingupsetandfrustratedIfeelworthlessandfeellikeeveryonehatesmeIfeellikeafailureandIstilllivewithmyDadItsveryembarrassing|IncaseknowingthishelpsyoutherearemanymorepeopleinsimilarcircumstanceasyouthanyoumayrealizeSimilartoyoutheyarenotonFBforthereasonsyoulistPlusnoonewantstogoonFBandtelltheworldtheydonthaveafantasticlifeEveryoneonFBishappyevenwhentheyremiserabletheyrehappytellingeveryoneaboutitFirstyesitispainfultoseeallaroundyouwhatappearsasjoyfullivingPleasekeepinmindthatthelifeyouimaginethesepeoplehaveisnotnecessarilythetruelifetheyarehavingIvebeenatherapistforalongtimeandhaveseenrepeatedlyhowpeoplewhoaremarriedwithkidsbyage30starthavingproblemsbytheirmidthirtiesSecondrespectyouruniqueidentityForwhateverreasonyouhavemoresensitivitypossiblymoredepthmorecomplexstandardsandexpectationsofyourselfandothersAshardasitmaysoundoractuallybetaketimetohearyourintuitionandwhatittellsyouyouneedforyourowngrowthanddevelopmentFeelingembarrassedcanalsobeturnedintoapositiveConsideritasmotivationforthelongtermtodevelopnewwaysofreachingyourgoalsIhopethishelps
IvebeenhavingthisongoingproblemformostofmylifenowIamayoungadultandrightnowdrivingandevenbeingapassengergivesmeterriblepanicattacksandanxietyIcantrideinthebackseatorthefrontseatwiththesafetybeltonIhavetoleantheseatbackabitbecausethepressureonmybackterrifiesmeImisssomanyopportunitiestogoplaceswithfriendsandfamilybecauseofmyfearsofhavingapanicattackMyfamilyofferslittletonosupportTheythinkitsfakeorallinmyheadItmakesmefeelguiltyandattimesdepressedtothepointwhereIdratherneverwakeupanymoreIamnotselfharmingIjustfeelmeaninglessThisconstantfearhastakenovermythoughtsandmylifeIwassuchahappypersonIwantmylifebackIwanttotravelwithmyfriendsandfamilyagainbutIdontknowhowIvealmostgivenuphopeongettingbetterandjustacceptingthefactthatIlllivewiththisanxietyforever|NothavingsupportfromyourfamilyforsuchasignificantproblemisaproblemitselfHowaboutyourfriendsareanyofthemnurturingortreatyoukindlywhenyoubringupthatyouvegotthisproblemAreanyofyourfriendswillingtoaccommodatethefactthatrightnowyouvegotpanicattacksfromdrivingandbeingapassengerMaybebeingandfeelingacceptedwhileyoureinthiscurrentphaseofyourlifewouldhelpdiminishthepanicattacksIfnosupportiscomingtoyouthenanextstepwouldbetoevaluatetherelationshipsinyourlifeandtodevelopstandardsandexpectationsofothersespeciallythattheyareconsiderateofyourgreatneedatthistimeItspossibleyouarebearingtheemotionalburdenofalotmorepeopleinyourlifethanyourselfIfnoonewantstoshowtheycareaboutthissituationthenreleaseyourselffromtryingtopleaseandsatisfyeveryoneswishthatyoubebetterwhiletheyignoreyourneedfortheirsupportBerealisticinwhatyoureabletogivebacktopeoplewhowanttobeblindtoyouremotionalneedThinkingthiswaywillatfirstraiseyouranxietylevelfromfearoflosingeveryoneEventuallyyoullstabilizewithinyourselfandknowthatallyoureaskingforissomesupportforhavingatoughtimeHopefullytheotherswillbemoreresponsivetoyouIftheydontyoustillknowthatyourebeingreasonableforwhatyoudlike
MyhusbandhashadissueswithalcoholaddictioninthepasthedneveradmittothisAwhileback3yearsagoIaskedhimtostopdrinkingsomuchandheagreedIcaughthimonenightdrinkingbehindmybackIconfrontedhimandheliedbutItoldhimIknewhewaslyingbecauseIcountedthebeersinthefridgeandfourofthemweremissingHeadmittedandapologizedandpromisedhewouldntdoitagainLatelymyhusbandhasbeendrinkingonandoffbutInoticeditwaseverysinglenightIdidntlikethisForourNewYearsresolutionwedecidedweweregoingtolimitouralcoholconsumptionHewasonboardnomoredrinkingeverynightTheothernightIcountedthebeersinthefridgejusttoseeifsomeweremissingIttookacoupleofdaysbuttonightIdiscoveredafewweremissingalongwithashotofvodkaHewaspassedoutonthecouchwhenIdecidedtowakehimupandconfronthimpoortimingbutIcouldntwaitIaskedhimifhedcometobedwithmewhenhedrinkshesnoresandIcannotsleepitsadeadgiveawayhesbeendrinkingHeslurredabitandsaidnoIaskedifhehadbeendrinkingbuthesnappedandsaidnoIwentintoourroomtosleepleavinghimonthecouchImnotsureifImoverreactingornotIjustfeellikeImsohonestwithhimabouteverythingandIexpectthesamehonestyHeisagoodhusbandineveryotherregard|AsexasperatedasyoufeelandasobviousitistoyouthatyourhusbandcaresmoreaboutdrinkingthanbeinghonestwithyouchangingthisisuptohimDoeshecarethatyoureupsetwithhimfordrinkingmorethanhecanhandleDoeshecareaboutyoumorethandrinkingLivingwithanalcoholicwhichishowhisbehaviorsoundsislonelyandfrustratingConcentrateonwhatyoulikeabouthimasheisnowwithhisdrinkingYourhappinessmattersHisignoringofwhatyouretalkingaboutdoesntmeanyourrequestsareunreasonableBepreparedtolearntolivewithandaccepthowhebehavesornotAvoidtheexpectationthatyoucanconvincehimtochangePeoplechangeonlywhentheyrealizetheirlifecanimprovebychangingHedoesntsoundlikethisatleastnow
MysupposetobefathertoldmetogofindmyrealdadWehaventbeengettingalongsinceIwasateenagerIfIsaidonethingthathethoughtwaswrongIalwaysgotdegradedHeneversaidIloveyouHenevergaveushugsHesalwayscalledmehorriblenamesIfeelhesanevilmanwithnofeelings|HiLouisianaYougotitrighthessupposedtobeyourfatherItstoughenoughbeingadoptedunlessImreadingitwrongIthinkyoureadoptedwhatyoudontneedistobeverballyabusedbysomeonewhossupposedtoloveandprotectyouIdontknowhowoldyouarepastteenyearsthoughorwhereyourmomisbutIbetthereareotherpeopleinyourlifewhotreatyoudifferentlyItsyourrighttospendyourtimewiththepeoplewholoveyouproperlyThatsareallyimportantpartoflearninghowtobehappycarefullychoosingwhosgoingtobeinyourlifeItstrickytoputemotionaldistancebetweenyouandyoursupposedtobefatherbutitspossiblephysicaldistanceavoidhimifyoudonttrustyoullbetreatedwithrespectandemotionaldistancefeelinglessconnectedtoandaffectedbyhisrelationshipdisabilityIthinkyourealreadydoingthatpartbecauseyoudontblameyourselfforhiswordswhichiswonderfulIdontknowifhesevilalthoughIbelieveevilexistsbuthemaybeincapableoflovingproperlyorlackingempathyasyousuggestAgoodtherapistcansupportyouinthesegoalsIwishyouthebestinyourgrowthasanindependentadult
IkeepbeingmeantomybestfriendandIdontknowwhyallthetimeIdidcometomaybesomekindofconclusionthatitisbecausemymotherismeantomeallthetimeCouldthatbeacause|HiMorristownTheresasayingthatgoeshurtpeoplehurtpeopleItspossiblethatyouraggressiontowardsyourfriendsisconnectedtoyourmothersbehavioursWhenwearetreatedpoorlyespeciallyaschildrenitaffectshowweourselvesothersandtheworldItsalsopowerfulmodellingofaggressivebehaviourThegoodnewsisthatyouhavethislovelyawarenessandIthinkadesiretolearnaboutyourselfandgrowinyourabilitytoberespectfultopeopleyoucareaboutIrecommendyouconsidersittingdownwithatherapistandexploringtheseideasandmovingforwardonthatpathyouseemtowanttobeonGoodluck
IvegotsomuchangerIdontknowhowtocontrolmyselfMygirlfriendscreamsatmeallthetimeandsometimeIdontknowhowtodealwithlifeImverydepressedandangryIfeellost|HiCampbellRiverYousayyouhaveangerbutyoudontmentionhowitshowsOrmaybeitdoesntAreyouaggressivewithyourgirlfriendSinceyoumentiondepressionIwonderifyourebottlingitallupsomewhereinsteadoflettingitshowatallIfthisisthecaseIadmireyourabilitytonotlashoutatsomeonewhoshurtingyouHoweveriftheyaretotallyunexpressedangerturninwardandshiftintodepressionWhensheyellsatyouwhatdoyoudoIsthisthemomentthatyoufeelthemostangryIwouldntbesurprisedangerisanormalresponsetosomeoneyellingatyouSomethingaboutangeritsoftentheretocoverupourmorevulnerableemotionsUndertheangerIwonderifyoufeelworthlesspowerlessscaredunlovedPartofthetricktoreducingangerisidentifyingthoseotheremotionsandexpressingthemYousayyoudontknowhowtodealwithlifeandIthinkmaybeyoumeanyoudontknowhowtodealwithemotionsLotsofpeopledontThisisconfusingformostofusWhatamIfeelingWhyisitsostrongImafraidtoexpressitforfearofhurtingsomeoneorfallingapartorfeelingaloneHowdoIknowwhattoexpressandwhattobequietaboutTheseareallgreatquestionstoaskyourselfandaqualifiedtherapistcanhelpyousortitalloutandsupportyouinyourgrowthIwishyouwell
IvebeengettingtoldlatelybymypartnerthatitsembarrassingthatImsoantisocialaroundhisfamilyandfriendsIbelieveitsbecauseImnotassocialashim|HiBuffaloIthinkyourerightyourpartnersreactionsareabouthimIhavetosayitsacruelthingtosaytosomeoneyoulovethatyoureembarrassedbythemThesubtextsaysYourenotgoodenoughandIlovethatyoucanrejectthatfalsemessageYoudonthavetobedifferentforanyoneIfhecantacceptyouforwhoyouarewhatishedoingwithyouYoursocialhabitsunlesstheyareextremelikeyourefusetogoanywherearentareflectiononhimitsjustyoubeingyouAlsoandImsureyouvefoundthisthemorehejudgesyouthemoredifficultitisforyoutobetheconfidentoutgoingpersonhewantsyoutobesohismethodoftryingtochangeyoudoesntevenworkIthinkthatsthecruxhestryingtochangeyouWhatdoesthatmakeyouwanttodo
ImetaguyawhileagoandIcantstopthinkingabouthimIfeellikeIlovehimbutIdontthinkIknowhimWhatifheisnotwhoIthinkheisIcrysometimesthinkingsomeoneisgoingtobewithhimorthathehasagirlfriendIdontknowamItooobsessiveEverytimewetalkthoughitslikemagicHemakesmefeelamazingbutwhatifImmistaken|KelleritsoundslikeyourelivingthisrelationshipinyourmindinsteadofintherealworldYoucangetanswerstoyourquestionsbytalkingtohimgettingtoknowhimwillanswerallthecuriositiesyouhaveYoureaskingthequestionsinyourheadinsteadofbeinginthefriendshipSowhatisitthatgetsinthewayofactuallyaskingthequestionsandgettingtoknowhimFearofrejectionFearofsomethingelseIfyouhavefearthatkeepsyoufromhavingfulfillingfriendshipsIrecommendatherapisttohelpyouworkthroughthatIwishyouwell
AgirlandIweremadlyinloveWedatedforoverayearandwereeventalkingaboutmarriageandfutureplanstogetherShemovedawayforschoolandweattemptedalongdistancerelationshipWeeventuallybrokeupItsbeenayearnowandIstillhaventlostmyfeelingsforherIstillloveherthesamewayIdidIvesufferedfromdepressioneversincethebreakupandhavebeenunabletoconnectwithanyoneelseItsdamagingmeandmylife|HiBoiseImsorrythatyouvelostthisloveThefactthatyouwereplanningmarriageandafuturetellsmethatyoumeantsomethingveryspecialtoeachotheratthattimeItsdifferentnowyourenottogetheranymorebutyoucantacceptthisrightGoodforyouforidentifyingthatthissituationisdamagingyourlifeYouvebeengrievingforlongerthanyouweretogetherOhbutreallyyouvenotbeengrievingyourestuckstilllovingherinsteadofmovingforwardUnrequitedloveisarecipeforeternalheartacheLetslookatsomepossibleblockstomovingforwardItcouldbethattheressomethingunfinishedforyouMaybeyoufelthurtandyoudidnthavethechancetosaysooryoufeltyouhurtherandyoudidnthavethechancetomakeitrightMaybetheresaburningquestionyouneedtoaskorsomethingelseyouneedtosayMaybeyouwanttotellheryouveneverstoppedlovingherandseeifshefeelsthesamewayIfthisisthecaseyouhavetwochoicesrightYoucanreachoutandsaywhatyouneedtosayoryoucanstopruminatingonthatquestionandletitgoIfyoureachouttheresnoguaranteeitwillgowellorthatshellevenrespondMaybewriteheraletteranddontsenditorsendititmightbeworththeriskUsethenextparagraphtohelpyoudecideDoyouknowhowshefeelsHowdiditendDidsheenditWasitendedjustbecauseofthedistanceoraretheremoredifferencesbetweenyouthatdidntworkSometimespeoplearesoinlovethattheycantclearlyseethattheotherpersonisntinlovewiththemanymoreUsetheinformationyouhaveaboutwhatshewantsforherlifecanyouhonourwhatshesayssheneedsIfshesaskedfordistanceyouwoulddowelltohonourthatAkeytomovingforwardlookatyourthoughtsandwheretheyregettingstuckWriteitdownWhatbadthingcanhappenifyouletitgoOrIfImoveforwardthatwillmeanKeepgoingwhatwouldbetheworstpartofthatThiskindofexploringcanhelpyouidentifyyourstuckplaceItispossiblethatyouveturnedthisendingintosomekindofnegativemeaningaboutyouoryourfutureAsinIfthispersondoesntlovemethenImunlovableorNoonewilleverlovemeasmuchasshedidSoyourneedtoclingtoherinyourheartisyourwayofrejectingthatnegativemessageaboutyourselforthefutureCanyoufindanotherwaytorejectthatmessageTrysayingthesethingstoyourselfIknowshelovedmeThereisevidenceofthatIwasagoodpartnerThereisevidenceofthatItspartoflifetofallinloveandthenhavetomoveforwardIcandothisandlearnfromitManypeoplelikemethatshowIknowImlovableItsnormaltofeelsadImgrievingalostloveIwanttomoveforwardandnotstareintherearviewmirrorIknowmoreloveawaitsmeifIcangetfearoutofthewayIfthispersonlovedmeotherscantoobutnotifImclingingtosomeoldmemoryThesearethekindsofthingsatherapistwouldexplorewithyouIwishyouwell
Iwouldliketobeabletohavemorepositiverelationshipsinthepresent|HiChapelHillIlikeyourgoalresearchistellingusmoreandmorethatoneofthemostimportantkeystohappinessishavinghealthyrelationshipsIfwefeelsuccessfulinthatareaitcangiveustheconfidenceandhopetotackleanythinglifethrowsatusTherearepersonalbarriersweallhavetohavinghealthyrelationshipsitsourstuffourbaggagenotasteamtrunkrightyouhaveacutelittleGuccibagYouhintthatpeoplemayhavehurtyouinthepastMaybefearsaysstayawayholdontoresentmentoryouwillbehurtagainResentmentorsimplyfocusingonthepastiscertainlyabarriertoimprovinganyrelationshipLearningtoforgiveourselvesandothersissoimportantAndrememberforgivenessisntaboutsayingsomethingwasokayitonlymeansIthappenedIcantchangethatandIdontwanttocarryitangerhurtresentmentaroundanymoresoIletitgoOrsometimesfeartellsusthatpeoplewontacceptusthiskeepsusisolatedforsureButreallyallfearwantsispoweroverusFearisatricksterIttellsusthatifweletgoofthepastwewillberejectedorhurtItsaysImtryingtoprotectyoubutwhatitREALLYwantsistoparalyzeandisolateusallsoitcanfeelpowerfulOnceyoupullthesheepsclothingoffoffearyoucanseethatitdoesnthelpyouatallOnceyouseewhereyourpersonalbarriersareandyoustarttorefutethosethoughtsinyourmindyoucanbegintobuildnewideasaboutyourselfandotherpeoplethatarebasedoncompassioninsteadoffearEveryonedeservesforgivenessandcompassionNoonedeservestobejudgedbytheirworstmomentsIfIlookintherearviewmirrorIcantmoveforwardWeareallbeautifullyimperfectIcantchangethepastbutIhavethepowertomakethefuturegoodIwishyouthebestonyourjourney
MyfiancandIhavealmostthebestrelationshipeverygirlwantsbutlatelyitschangedIgetlessattentionandlittletonointercourseHeworksalotandgoestothegymalothesafootballplayerforanindoorleaguebuthehasnotimeformeWelivetwohoursfromfamilyandwhenIleavehometoseefamilyhelltextmesayingwhateverandleavemealoneButwhenweretogethereverythingisokayNofightingoranythingIlovethismanbutIjustdontknowwhattodoanymore|HiRockfordWhilenorelationshipisperfectanditsnaturalforthepassionatebeginningsofarelationshiptolessenwithtimebecausewehaveestablishedthetrustandloveneededasafoundationandwedonthavetosmothereachotherwithattentionanymoreyoursituationsoundslikesomethingdifferentHehasnotimeformeyetyoudontfightHmmmIsitthatyoudontfightbecauseyoudontbringupwhatsbotheringyouAreyouavoidingconflictManypeopledoWhatdoyoufearwouldhappenifyoulethimknowhowyoufeelabouthisrecentpullingawayAsanengagedcouplenowisareallygoodtimetoseewhathappenswhenyoubringaconcerntoyourfianceBettertofindoutnowwhathappenswhenyourocktheboatbybeingrealOrmaybeyouhavespokentohimaboutitIfsowhathappensDoeshelistenandhelpyouunderstandhimbetterOrdoesheavoidandreassureyouormaybedismissyouThisisreallyimportantdatatogatherabouthowyourfiancehandlesconflictandhowyouworktogetherHesaysleavemealoneThatsaprettyboldstatementaboutwhathewantsHedoesntseemtohavethesameideathatyoudoaboutwhatmarriageisandhowcloseyouwanttobePlusIhavetosaythosewordssoundmorelikewhataclosedofffourteenyearoldwouldsaytoaparentthanalovingfiancetohisbridetobeGivinghimthebenefitofthedoubtitcouldbethatyourfianceisscaredaboutgettingmarriedandthisisatemporaryreactionthatwillchangeButifthisistrueheneedstotellyouthatsoyoucanunderstandSoIsuggestthatthefactthatwhenyouretogetheryoureokayisperhapsnotthebestbarometerforhowyouredoingasacoupleListentoyourgutIencourageyoutobereallyopenwithyourfianceaboutwhatyourfeelingsandfearsareThismaygetrockierbeforeitgetsbetterbutuntilyoufacewhatsnotworkingyouwontknowwhoyoutrulyareasacoupleWhenyoureengageditsareallycooltimetoseeatherapisttootogetsomeconflictresolutionskillsdownbeforeyoureamarriedcouple
TheydontgoawayandIfeellikeImgoingcrazyDoesthateverstopCanitbeasymptomofmedication|ThiscancertainlybeasideeffectofsomemedicationsIfthevoicesaresopowerfulthatyoucannotsleeportheyareconstantlypresentyoushouldntwaitanytimebutgoandseeyourdoctorstraightaway
Iwouldliketobeabletohavemorepositiverelationshipsinthepresent|RememberthepastnolongerexistsandthefutureisjustanillusionaswedontknowwhatwillhappentomorrowsotakethepresentasyourguideThatisallwecandosokeepsayingthistoyourselfandtrytohelpsomeoneeachdayThehappinessishelpingotherstofeelabitbetter
IminlovewithmyfriendwhoisalsoagirlIfellinlovewithherinafewmonthsThatwasmyfirstloveWeusedtotalkforthewholedayandnightoverthephoneandonFacebookIthoughtshehadthesamefeelingsformebutIwaswrongIalwayswantedtotouchherwarmlyandstaywithherallmylifeButallmydreamsgetbrokenapartaftershegotintoarelationshipwithaguyIvetriedtobeinrelationshipwithguysbutIcantbeinlovewiththem|ItalldependshowoldyouareandwhataparticularsituationisYoumaybefeelingveryclosetothisfriendandmistakethatfeelingforsexualfeelingorthefeelingsmayberealThisissomethingyouwillfindoutforyourselfhoweveritdefinitelydoesntmeanthatyouarealesbianjustbecauseyouhavethosefeelingsforthisparticularpersonTimewilltellbutifyouneedtodiscussthisyoucouldseeyourschoolcouncelorifyouareatschooluniversityorfindaLGBTgroupwithmeetingsanddiscussthiswiththemIhopethisishelpful
TheydontgoawayandIfeellikeImgoingcrazyDoesthateverstopCanitbeasymptomofmedication|SinceyourealizethathearingvoicesinyourheadisnotusualforyouthendefinitelythereisaproblematicsituationhappeningwithinyourawarenessofwhoyouareifyourecentlystartedtakinganewdrugorincreaseddosageofoneyoualreadyweretakingandthevoicesstartedshortlyafterthenyesitispossiblemedicationcreatedyourproblemStartbytellingwhoevergaveyouthepresecriptionabouttheproblemyourehavingCrazyhassomeflexibilityastowhethersomeoneisthiswayornotCertainlyaverypositivesignthatyourenotcrazyisthatyoureselfawareofaproblemwithinyourselfAndyoureresponsibletowardyourselfandmakingefforttoaddressthisproblemCrazypeopleusuallydontdoresponsiblebehaviors
IneedanswerstomyangerpossessivenessandurgesIamangryallthetimeIpushpeopleawaysomuchthatIactuallyblowuponpeoplenowbecausetheyaskmehowmydayisorwasIhaveapossessivenesstosomeonewhoisnotevenmineIhavetheseurgestohurtsomeonereallybadIwanttoseethembegformetostophurtingIwanttoheartheiragonizingpainedfilledvoicesWhatiswrongwithme|WhatresultareyouhopingtogetfromthebehaviorsyoudescribeMaybestartbycomparingtheresultsyouseeyourselfreceivingfromyourcurrentinteractionswithhowyouwouldwishtofeelfromrelatingtoothersSinceyouaskwhatiswrongwithmethereisadisconnectbetweenwhatyouaredoingandwhatyoudlikeinreturnThisistrueevenwithimaginingdoingharmtoothersWhatareyoureallytryingtoaccomplishforyourselfbyhurtingothersBesidestheunethicalnessandcriminalityofthisandlegalconsequencesofarrestforsuchbehaviorswhatgainwhichisnotevildoyouexpectfromoverpoweringandimaginingyoucontrolanotherhumanbeing
Iwouldliketobeabletohavemorepositiverelationshipsinthepresent|WouldyoudescribeyourselfassensitivetoyoursurroundingsandemotionsIfyesthismayexplainwhylettinggoofpastproblemsisitselfaproblemThedynamicoflivingonedayatatimeandlettinggoofpastproblemsismoreimaginaryandwishfulthanrealItisapopularnotionofTVFBandmediaDoingthelettinggohasnothingtodowithwhatisactuallypossibletodoProblemsarenotletgotheyareresolvedsomehowLivingonedayatatimeisntpossibleforanyonewhohasconsciousnessNoonecanreallydisconnectfromrealityeverydayonwhichtheywakeupInsteadoftryingtodotheimpossiblewhichispromotedonlineandinmediaallowyourselftimetorecognizewhatwentintocreatingaprobleminyourlifeinthefirstplaceUnderstandingproblemsleadstopeacefulnessandresolutionThenyouwillhavemorefreedomtomakenewrelationshipsAlsobepatientwiththisprocessandyourselfIfyouhavedeepattachmenttopainfulsituationsinyourlifethenpossiblynowisyourtimeforunderstandingwhatwentwrongThisisaprocesswhichcannotberushedifitistobedonewellIfitisdonethoroughlythenyouverynaturallywillbringnewrelationshipsintoyourlifeAndlifewillnolongerfeelsopainfulthatyoucanonlymanageonedayatatimewithouthurtingYouwontneedtoforgetwhathappenedyesterday
MyfiancandIhavealmostthebestrelationshipeverygirlwantsbutlatelyitschangedIgetlessattentionandlittletonointercourseHeworksalotandgoestothegymalothesafootballplayerforanindoorleaguebuthehasnotimeformeWelivetwohoursfromfamilyandwhenIleavehometoseefamilyhelltextmesayingwhateverandleavemealoneButwhenweretogethereverythingisokayNofightingoranythingIlovethismanbutIjustdontknowwhattodoanymore|YoursituationsoundsalittlepainfulHaveyoubroughtupanyofthesetopicsfordiscussionwithyourfiancNowisagoodtimeforfindingoutifandhowyourfuturehusbandisinterestedandaddressesthewayyouarefeelingUntilthetwoofyouopenupwhatbothersyouallyouoranyonewhotalkstoyouaboutthesituationcandoistakeguessesastowhatisdrivingyourfinancesbehaviorsAlsointhemomentofwhenyourfianctextsyouwordsyoufindsurprisingorstartlingyoucantellhimthisMaybebybeingclearandtruthfulabouthowwhathewritesaffectsyouthennexttimehewillchangewhathetellsyouAndifhedoesntthenyouknowthatyouexplainedyourselfhehadthisinformationaboutyouandthatheisntthatwillingtoconsiderwhatyoutoldhimReallythebestfirststepistoopenupallthetopicsyouwroteaboutherewithhimThiswayyoullgiveeachofyoutodiscusshowtocareaboutoneanotherinameaningfulway
MyhusbandandIareinaterribleplacePartofmewantstofixitbutthenImcaughtupwithnotknowinghowandnotbeingabletocommunicatemyfeelingstohimbecausehealwaysfeelsImblaminghimSometimesIambecausethefeelingsofdistrustaresostrongIfeeltheymustbecomingfromsomethinghesdoingbutsometimesIknowImbeingirrationalStillthatdoesntstoptheanxietyTheotherhalfofthetimeIjustwanttowalkawaybutIfeellikethatwillonlybeatemporaryfix|YoumaybepressuringyourselftobetheonepersonwhofixestherelationshipThisisimpossiblebecausetherelationshipbelongstobothofyouHashetoldyouwhetherhefeelsabouthimselfthathowheinteractswithyouiscontributingtoproblemsinthecoupleIshewillingtounderstandwhatyoureaskingofhimwithoutshuttingdownwithwhateverheisfeelingwhenhefeelsblamedYourfeelingsofdistrustarethenaturaloutcomeofnotbeingproperlyheardandunderstoodHesnotwillingtolistentoyousoofcourseyourefrustratedandthisfrustrationcomesoutinallsortsofuneasyfeelingsWillingnesstoheareachotherinanondefensivewaysometimesrequiresacouplestherapistsassistanceAskyourhusbandifheswillingtounderstandnotjudgeyouBewillingyourselftodothesameIfaftertryingandgettingnowhereyoullknowwhentostoptryingonyourownasacoupleandtofindaspecificallytrainedcouplestherapistsWarningnotalltherapistsaretrainedtodocouplestherapyAskthetherapistiftheyvehadspecializedtrainingincouplestherapyOtherwisehavingarefereetypetherapysessionofwhatdoyouthinkwhatdoyouthinkisntgoingtodoanythingexceptfrustratebothofyoufurtherGoodluck
MyboyfriendoffiveyearstoldmehecheatedonmeduringourrelationshipafterwebrokeupWevesincegottenbacktogetherandaretryingtomakeitworkIdontknowhowtotrusthimnowbutIreallywanttomakeitworkanditseemslikehedoestooButmytrustissuesaregettinginthewayandcausingproblems|HiMichiganThisisacommonissueHowdoyoutrustafteryouknowsomeoneiscapableofhurtingyouItotallygetthatitshardandIbelieveitsworthitifyoutrulyloveandwanttobewithsomeoneYoucanbestrongerinthescarredplacesIwouldsuggestthatyoueachhaveaseparatejobtodotorebuildthistrustItisdefinitelypossibletorebuilditbecauseanythingispossibleifbothpeoplewantitenoughYourboyfriendcamecleantoyouthisisprettycrucialHechosetohonouryourneedsratherthankeepthesecretYoucanusethatasevidenceinyourproofthathelovesmefileWorkonthatfilethickenitupHavingathickhedoescareaboutmeandwouldnthurtmeagainfilewillhelpyouOtherthingsthathecandotohelpyouthickenthatfilebecauseafterallhisbehaviourscausedthisproblemanswerallyourquestionsdontbrushyouoffifyourefeelinginsecuretreatyouasthoughyoureapriorityavoidquestionablecontactwithotherwomenhaveopencommunicationgiveyoupasswordstodevicessothereistransparencyHecanhelpyoutounderstandwherethosebehaviourscamefromwhyhecheatedinthefirstplacesalthoughpeoplearentalwaysgoodwiththosewhyquestionsYoucanfocusontellingyourselfthatpeoplechangethathedeservesachancetoshowyouhecanbeloyaloratleastyouvedecidedtogivehimthatchanceandthatyouwanttobeatrustingpersonIfyouactlikeatrustingpersonyouwilllikelyfeelmorelikeoneDontgosnoopingdontinterrogatehimItsnormalyoumightfeelscaredandtrytotellhimthatwhenyoudoLethimknowwhathappensthatleadstoyoufeelingscaredThisisastartforyouAgoodtherapistcanbehelpfultoo
IhavebeenmarriedfortenyearsMyhusbandis29yearsmyseniorWehaveayoungdaughterEversinceshewasbornmyhusbandhasshutdownWehavenointimacyhedoesntevenkissmeIvetoldhimhowIfeelforyearsandheswearshelovesmeandwantstomakemehappybutIstillhavetoliterallybegforsexandaffectionMyselfesteemisgoneandIfeelsoaloneHehasstrandedmeHeuseshispassiveaggressivewaysandignoreseverycommentImakeHerefusestotalktomeindetail|HiSmyrnaYourhusbandisavoidingdealingwiththisproblemIunderstandhowlonelyyoumustfeelnotonlysexuallybutemotionallytooFromwhatyoudescribeitseemsthathewantstobethereforyoubutheclearlyhasbarrierstoengagingfullyaroundthisissueMyhunchisthathedoesntknowwhattodoorhowtotalktoyouButIthinkhedoeshavesomethingtosayYourhusbandis29yearsolderandyouvebeentogetherfortenyearsthatputsyouataroundthirtyperhapsandhimatalmostsixtyHasanywiseolderwomansatyoudowntoexplainthatmensometimeshaveerectileissuesorhormonerelatedlowsexdriveastheyageItspossiblethatyourhusbandisbewilderedangrygrievingoranxiousaboutchangesinhissexdriveorhisabilitytomaintainanerectionandthathedoesntknowhowtotalktoyouaboutthisHemayfeellikeheslettingyoudownandhesscareditwillgetworsesohesstickinghisheadinthesandOfcoursethatdoesnthelpdoesitTheworstcasescenarioisthatyougetangryorhopelessthathesensesdangerordisapprovalfromyouandpullsawayevenfurtherinshameEventuallyyoustopchasinghimandyoudriftfurtherapartItsabitofaconundrumhowtohonourbothyourneedforconnectionandhonestyandhisneedforasafeplacetoexplorehisfearsandinsecuritiesMaybeloweryourexpectationsforabitYourhusbandwillneedtobelievethatyouareasafeplacetosharehisfearsandyouwouldneedtoholdontothefactthathesreallyscaredandthathesnotrejectingyoujustprotectinghimselfIwouldsuggesthavingagentleconversationthatsoundssomethinglikeSweetheartwebothknowthatsomethingsnotrighthereIthinkyouvebeentryingtohandlethisonyourownorhopingitwouldgetbetterbutcanweagreethatitsnotIneedyoutoeithertalktomeaboutwhatshappeningorpleasegoseeadoctorWhatIneedistoseethatyouaredoingsomelittlesteptohelpusEitherofthosethingswouldshowmethatIntheendyouneedtoknowthathesheardyouandthatheswillingtolookattheissueinsomewayIfhedoesneitherthenatleastyouknowwhereyoustandandyoucandecidewhethertoliveinasexlessmarriageIwonderifshowinghimthisanswertoyourquestionmighthelpJustathought
