Context|Response
ijustdontknowwhatiwantinlifeanymoreimcantfigureoutwhatitisthatiskeepingmedistractedandunfocusedicantputthingsintoperspectiveatallimjuststuckandimdisappointedwithmylackofaccomplishments|checkthisblogoutfourwaysaddselfesteemfriendslisthopeyoufindafewnuggetsofhelpfulnessinthis
ihateeverythingiseeinthemirroridontlikebeinginpicturesandalwaysscribbleoutmyfaceitsstressingmeoutidonttrustmyparentsenoughtotellthemandidontknowwhattodo|checkoutmylatestblogfourwaysaddselfesteemfriendslistihopethisoffersyousomenuggetsofhelpfulness
forthepastyearihavebeenfeelingpressuredtodowellinschoolanditputatonofstressonmeihavebeenbulliedforfiveyearsandforsomereasonitisnowsinkinginandicantstopitforsomeotherreasonicantfindahobbyicanseemyselfdoingwithoutthinkingbadaboutmyself|checkoutmylatestblogonfourwaysaddselfesteemfriendslistihopethisprovidesafewnuggetsofhelpfulnesstoyou
ifeellikeimuglystupiduselessandthaticantmakeanyonehappy|checkoutmyblogpostonfourwaysaddselfesteemfriendslistihopethisoffersyousomenuggetsofhelpfulness
ialwaysneedalcoholtofeelbetterandusethatasaexcuse|checkoutmylatestblogonfourwaysaddselfesteemfriendslistihopethisoffersyousomenuggetsofhelpfulness
iwasrapedacouplemonthsagosincethenalongwithotherunfortunatelyeventsthathaveoccurredihavebeenhavingtroublefeelingemotionsitsalmostasifimasociopathlackinganyfeelingwhatcanidotochangethis|terriblethingsdohappeninlifeandiamsorrytohearaboutwhathappenedtoyoupleaserestassuredthatyouarenotasociopathandthatyourreactionsarenormalresponsestotraumaticeventsimguessingyouareexperiencingasenseofnumbnesswhichisacommonresponsetotraumathebestthingyoucandoistogetsometraumacounselingwithaprofessionalcounselorasyouprocessyourexperienceyouwillbeabletofeelemotionsagainhoweverthefirstfeelingstocomebackmayberelatedtotraumasuchasfearpanicandasenseofhypervigilanceaprofessionalcounselorwillbeabletohelpyoutoleratethesefeelingsmanagethemandhealfromyourtrauma
whyamisoafraidofitidontunderstand|whyareyouafraidofrapebecauseitisaproblemintheunitedstatesthenationalsexualviolenceresourcecenterreportsthatoneinfivewomen0r20willberapedhttpwwwnsvrcorgsitesdefaultfilespublicationsnsvrcfactsheetmediapacketstatisticsaboutsexualviolence0pdfandthat80ofwomenknowtheirassailantgiventhesestatisticsitisperfectlylogicaltobeafraidhowevertherearethingsyoucandotoreducetheriskofrapesuchasbeingawareofyoursurroundingsandlimitingtheuseofdrugsoralcoholtheenhancedaccessknowledgeactprogramforcollegeagedwomenhasbeenshowntoreducetheriskofrapebymorethan50httpwwwblueprintsprogramscomfactsheeteaaaenhancedassessacknowledgeactsexualassaultresistanceeducationyoumaywanttoseeifaprogramlikethisisavailableinyourareaanothergreatappforwhenyouneedtowalksomewherealoneisthecompanionapphttpwwwcompanionappiofriendsorfamilycantrackyourprogressfromonepointtoanotherviathegpsinyourphoneinadditiontalkingwithacounseloraboutyourfearswouldalsobeagoodideasometimesfearsarerationalandreasonablesometimestheyareoverreactionsandunreasonablewhenthenareoverreactionsandunreasonabletheycanhaveanegativeimpactonyourlifeinthiscaseacounselorcouldhelpyouunderstandwhyyourfearsareunreasonableandhowyoucanstopthemfromnegativelyimpactingyourlife
iwasrapedacouplemonthsagosincethenalongwithotherunfortunatelyeventsthathaveoccurredihavebeenhavingtroublefeelingemotionsitsalmostasifimasociopathlackinganyfeelingwhatcanidotochangethis|yourenotasociopathyouretraumatizedshuttingofffeelingsisourbrainsautomaticwayofprotectinguswhensomethingbadhappensandwejustcantdealwithanymorepainitstemporarywhichisbothgoodandbadnewsbecauseafterthenumbgoesawayandyourbraindecidesyourereadytohandleityoullfeeltheemotionalpainmyadviceistogetatherapistasapsoyouhaveasafeplaceandasafepersonwhenthathappensthisisahorriblethingthathappenedtoyoubutyouarenotahorriblepersonwithgoodtherapyyouwilllearntoassimilatethisintotherestofyourlifeyoullneverforgetbutyouwonthavethesamepainaboutitgoodluckyoucandothis
imhavingrelationshipproblemsandiwanttofixthemtomakethingsrightbeforeiloseherhowcanilearnhowtolistenandgetmyselftogether|whatanimportantquestionandthefactthatyoureaskingitisabigstepintherightdirectiontoanswerindetailwouldrequirehavingquiteabitmoreinformationaboutwhatrelationshipproblemshaveoccurredthatwokeyouuptothefactthatyourenotlisteningaswellasyoucouldandthatyourerunningtheriskoflosinghergiventhatidonthaveallthatinformationillofferonesimplesuggestionyourgirlfriendistheexpertonwhatsheneedsandwantsinrelationshipyoucouldsimplysaytoherthatyouknowyoustillhavealottolearnabouthowtohaveagoodrelationshipandyourealizeyourenotyetunderstandingwhatsheneedsandyoureallywanttothentakeadeepbreathsettledownandlistendontarguedontinterruptdontjudgelistenletherknowwhatyouunderstandandthatyoureopentohearingmorelearningmoreifyourenotquitegettingityetandthenlistensomemorebepresentandcuriousaboutthispersonyoulovedearlyanddontwanttolosethisisthefirststeptowardintimacy
imhavingrelationshipproblemsandiwanttofixthemtomakethingsrightbeforeiloseherhowcanilearnhowtolistenandgetmyselftogether|helloandthankyouforyourquestionfirstiwanttosaythatitisgreatthatyouarearewillingtoadmitthatyousharesomeresponsibilityinsomeoftherelationshipproblemsyouarehavingthisisntalwayseasytodobutitsureisimportantifyouwanttoseeimprovementitdoessoundclichebutcommunicationreallyisthebedrockofrelationshipsandnotjustintimatepartnerrelationshipsbutreallyanyrelationshipthatissignificanttousitsoundslikeyouaresayingthatyouhaveadifficulttimereallylisteningtowhatyourpartneristellingyouandthenrespondinginawaythatishelpfuliwanttotellyouthatyouarenotalonegoodcommunicationskillsarenotreallysomethingyouarebornwithweactuallyhavetolearnthemthegoodnewsisthatthereisgreatinformationavailabletohelpyoudothatultimatelysomepeoplemustseekprofessionalhelpthroughcouplescounselinginordertogethelpwiththisprocessthisisbecausesomeofthehurtandangercouldbeatsuchalevelalreadythatyoumayneedhelpsettingboundariescreatingaplanlearningnewskillsandstayingontrackifthatisnotsomethingyoucanaffordorcandorightnowhereareafewsuggestionsthatmayhelppersonallyiambigfanofdrjohngottmanheisanexpertinrelationshipsandwroteareallygreateasytoreadbookcalledthesevenprinciplesformakingmarriageworkdrgottmandiscussesthekindofcommunicationthathealthycouplesseemtohavewhichcanbehelpfulandworthtryingyoucanbuydrgottmansbookonamazonforunder9itsagooddealthereareavarietyofwebsitesthathavegoodinformationthatmayhelpyoubuildyourcommunicationhereisonethatifoundthathasafewgoodtipshttpwwwhelpguideorgarticlesrelationshipseffectivecommunicationhtmyoucantrythemandseeiftheyarehelpfulitisimportanttorememberthatlikeallnewskillscommunicationrequirespracticeandwesurelyfailseveraltimesbeforewestartgettinggoodatitifyouwereeverapitcherinbaseballthenyouknowyouhavetothrowthousandsofpitchesbeforeyoureallystarthittingyourstrikezoneconsistentlyallowyourselftomakemistakesownthemandstartagainihopethesesuggestionshelpandgoodluckrobinlandwehrdbhlpcc
imhavingrelationshipproblemsandiwanttofixthemtomakethingsrightbeforeiloseherhowcanilearnhowtolistenandgetmyselftogether|thanksforyourquestionbecomingagoodlistenerisanessentialpieceinbeingabettercommunicatorbeinganeffectivecommunicatorwillalmostalwaysimprovethequalityofyourrelationshipswhatstandsinyourwayoflisteningtoherdoyoufindyourselfbecomingdefensivewhenshebringsupissuesdoyouoftenfindyourselfthinkingofwhatyouwanttosaynextdoyoutakeherwordspersonallypreventingyoufromhavingtheabilitytoproblemsolveherearesometipsthatmayhelpyouwithbeingabetterlistener1concentrateonwhatyouarehearingnotonwhatyouwillsaynext2askquestionsifyouneedclarificationordontunderstand3summarizewhatyourehearingaftereverycoupleofminutestomakesurethatyourenotmissinganything4askyourpartnerwhatsheneedsfromyouissheexpectingadviceordoesshesimplyneedtovent5keepeyecontactandavoidusingnonverbalcuesthatdemonstratedefensivenessorirritationsuchaseyerollingorcrossingyourarms6rememberthatitsokaytodisagreeandifthisisthecasethendecideasateamhowyouwanttomoveforwardihopethishelpsgoodlucktoyou
imhavingrelationshipproblemsandiwanttofixthemtomakethingsrightbeforeiloseherhowcanilearnhowtolistenandgetmyselftogether|ilovethatyouaresothoughtfulandproactiveaboutthisifonlyeveryclientcameinassolutionfocusedasyoumyjobwouldbesomucheasieriwouldsecondrobinssuggestionofreadinganythingbygottmannhesfantasticotherfavoritesofminearegettingtogetherandstayingtogethersolvingthemysteryofmarriagebydrwilliamcarleenglassereightlessonsforahappiermarriagebydrwilliamcarleenglasserholdmetightbydrsuejohnsondivorcebustingastepbystepapproachtomakingyourmarriagelovingagainbymicheleweinerdavismswthefivelovelanguagesbygarychapmantheflightfromintimacyhealingyourrelationshipofcounterdependencytheothersideofcodependencybydrsjanaebarryweinholdillalsoaddtomiriamsassertionthatyourpartneristheexpertonheryoucanhelpthingsalongbybecomingabetterexpertonyouaswellwhatisitthatyouarecravingandlikelytryingtogetyourneedmetinpotentiallyunhelpfulwaysfromyourgirlfriendorinwaysshedoesntunderstandorvibewithifyoucanbetterexplainyourownneedswhiletryingtounderstandhersyouallhavearecipeforgreatsuccesswhenbothpartnersseektoserveoneanotherandstaycuriousabouteachotherintheprocessintimacyaboundsbestofluckmyfriendandifyougetstuckofcourseseekinghelpfromaprofessionalisalwaysagreatideatoo
imhavingrelationshipproblemsandiwanttofixthemtomakethingsrightbeforeiloseherhowcanilearnhowtolistenandgetmyselftogether|thefirststepformakingthissortofchangeisbeingmotivatedtochangeanditsoundslikeyouhavethatsoyouarealreadyontherighttrackasfaraslearninghowtolistentrysomeofthesestepsaskwhetheracertaintimeisagoodtimeforyourgirlfriendtohaveanimportantconversationifshehasasubjectthatshewouldliketodiscussconsiderlisteningtoherasaninvestigativereporterandaskingquestionsthathelpyoutogainmoreunderstandingofherexperiencethesequestionsusuallybeginwithwordslikewhowhatwherewhenquestionsstartingwiththewordwhycansometimesmakepeopleveryuncomfortablebecausetheymaynotexplicitlyknowwhytheyareaskingforsomethingorfeelingacertainwayyoucantrycommunicatingthiswayforjustfiveminutesorsoonuntilyoufeelasthoughyoucanrestatewhatyourgirlfriendissayingandhaveheragreethatyouarerecapturingtheessenceofwhatsheistryingtocommunicatethenyoucanswitchsosheislisteningtoyoutryingtounderstandyourexperienceyoucouldalsostartbytalkingaboutsomethingthatisimportanttoyourememberthatstatingthatyoufolloworhearsomethingthatsheissayingdoesntmeanthatyouagreealsotrystickingtoonesubjectatatimeitsdifficulttoreallyunderstandonetopicifyouareontothenextwithinjustaminuteortwotrytousethewordwantorwishinsteadofneedsayingthatyouneedsomethingorifyourgirlfriendwouldsaythatthatisnotaneedforsafetyorsomethinglikethatcanmakewhateveryouareaskingforsoundlikeanobligationthattakesawayfromthatwholemotivationtochangefrominsidethepartnerwhoisagreeingtochangeortrytochangesomethingelsetotrywouldbeusingsomesortoftimeoutconsiderthisdiscusstheideaofusingtimeoutbeforeyouactuallyneeditandbeforethediscussionstartstimeoutisawaytogiveeachofyouawaytocalmdownforfive1015minutesormaybeevenanhourwhentherearealotofemotionshappeningeachpersongetswrappedupinprotectingthemselvesfromtheemotionstheyarefeelingandcanlosetrackofwhatisactuallygoingonintheconversationascomparedtowhattheyareperceivingwhenusingtimeoutsaytoyourgirlfriendorshecansaytoyouineedanhourbeforewecangobacktothisthenactuallycomebacktothediscussionsomepeopleareveryafraidtousethistechniquebecauseinthepastnottalkingaboutsomethingrightawaymeantthatitneverwasreturnedtoandwasneverresolvedinanywaythisiswhytheagreementisimportantbeforeyouneeditwhileitmaybehelpfultoaskyourgirlfriendwhatitisshemaywantfromyouitisyouthatwouldbeinchargeofdecidingwhetheryouwanttomakethatchangeandputtingitintopracticetrytorememberthatpartofbeinginacoupleisholdingontoyourownwantswishesanddesireswhilerecognizingthoseofyourpartnerasonefinalideaconsiderspendingabout15minutesaweektogetherwhereyouarenotproblemsolvingaboutanythingjustconnectingwithoneanotheriencourageyoutoseeatherapistwhospecializesincouplesifyouwouldlikesomemorespecificideasforwhatishappeningwithineachofyouandbetweenyoubestwishes
imhavingrelationshipproblemsandiwanttofixthemtomakethingsrightbeforeiloseherhowcanilearnhowtolistenandgetmyselftogether|thebesttoolforbecomingabetterlistenerthatiknowofiscalledimagodialogueitconsistsof3steps1mirroringwhatshesayswithoutjudgingcommentingrefutingdefendingarguingorscoffingjustlisteningnomatterthecontentandrepeatingitbackwordforwordcontinuetoaskifshehasmoretoadduntilshedoesnt2validatingyoutellheryouyouunderstandingwhyshefeelsthiswayifyoudontunderstandthenfindawayyoucanalsosaythatmakessenseorihearyouorigetthat3empathizingtellherhowyouthinkshemustfeelaboutwhatshestellingyouyourjobistotryandfeelwhatitfeelsliketobeherthisisaverydifferentwayofcommunicatingthanwereusedtomyguessisthattheargumentsdiscussionsanddebatesyouvehadwithherhavebeencounterproductivebecauseyourebothtryingtowinwithimagodialogueyoubothwinshegetstobeheardandyougettohearforachangeattheendoftheexerciseswitchrolesformoreinfohttpimagorelationshipsorgpubaboutimagotherapyimagodialogue101
iamareallyshypersonimcurrentlyinagraduateprogramwhichrequireslotsofpresentationsbuttheyalwaysmakemefeelstressedoutandlessconfidenthowcanigetmoreconfident|haveyoutriedrehearsingtoyourselforatrustedfriendwhatyouwillpresenttotheclassthemoreconfidentyoufeelinasafespacethemorechancetherewillbeofmakingthesamepresentationtoalargergroupgivingpresentationsisnotnecessarilyadifficultywithcommunicationithasmoretodowithperformancethanexpressingyourselfclearlypracticepracticeandpracticeuntilyouseeyourselfimproveinhowyoupresentalsokeepinmindthatwhateveranxietyyoumayfeelaboutmakingamistaketheaudienceisalmostalwaymuchmoreforgivingthanthepersonwhofeelsanxiousanxietyheightensfearsowhateverconcernsyouhavecheckiftheyaregrowingfromanxietyinsteadofarealisticassessmentofyourabilitiesoraudiencereceptivitygoodluck
iwasrapedacouplemonthsagosincethenalongwithotherunfortunatelyeventsthathaveoccurredihavebeenhavingtroublefeelingemotionsitsalmostasifimasociopathlackinganyfeelingwhatcanidotochangethis|sociopathsdontknowtheyaresociopathsclearlyyourealizeyouhaveprettydeepemotionsandhavelivedthroughseveralseverelydistressingsituationsyoursenseofselfmaybeprotectingforawhileuntilyourecoverthepracticalaspectsofdailylifeandfeelsomesenseofpredictabilityandstabilityinyourlifeknowingandfeelingdisturbingemotionswhichrupturebasictrustthatotherpeoplearesafeisitselfarawprocessyesitispossibletobecomenumbemotionallythegoodpurposeistoprotectyoufromadditionalhurtwhenyourinnerworldfeelsitselfreadymoreofyouremotionsfromtherecentdistressingeventswillbeaccessibleifmanymonthspassandyouseenoprogressthendefinitelyconsiderafewsessionswithatherapistwhowouldbeabletoguideyoutobecomemoreopentoyourfeelings
myboyfriendshowsaffectionbutijustpushhimawayeverytimemyboyfriendtriestokisshugortouchmeialmostalwayspushhimawayimonbirthcontrolandithaskilledmysexdriveilovehimsomuchwhydoidothis|areyousureitisonlythebirthcontrolpillswhichhaschangedyoursexdrivemyguesswouldbethatpossiblyduetothehormonalchangesofthepillyourownawarenessandunderstandingofyourselfinthisrelationshipiswhatisactuallychangingbirthcontrolpillscontrolovulationtheydontdirectlypreventpeoplefromalldesiretoexpressaffectionallowyourselfsometimetoreflectonhowyoufeeltowardyourbfitispossiblethebirthcontrolpillstriggeredachangeinyourattitudetowardhimandmaybeindependentofthepillmaybeyoujustaredonewiththerelationship
ijustfeelsadallthetimeandidontlikeanyoneinmyfamilyifeelliketheyretryingtocontrolmeandwontletmegrow|hellowhileonecanbesadfromtimetotimefeelingsadallthetimecouldbeasignofdepressionifyoufeelsadonmostdaysitisworthwhilespeakingtoapsychologisttodeterminewhetheryousufferclinicaldepressionfeelingsadnessisanormalresponsetolosswhetheryouloseafamilyfriendjoborsomethingyoudeemimportantinyourlifehoweverfeelingsadnessallthetimeisasignalthatyouarenothappyaboutsomethinginyourlifeifitisrelatedtoyourfamilyandoftenrelationshipwithfamilymemberscouldaffectourselfesteemandselfworththenperhapsitisworthwhileexploringwhatyoufindunhappyaboutyourrelationshipwithyourfamilyisitthatyoudonotfeelheardsupportedorlovedisitthatyoufeeldisrespecteddisregardedorfeelunimportantthesearejustafewexamplesofcommonissuesthatpeoplereportthatcontributetotheirdepressiontohelpyoutouncoveryourreasonsforyoursadnessordepressionandtocopewiththeminahealthierandmoreconstructivewayitmaybehelpfultocontactatherapistwhocouldsupportyouwiththisprocessyoudonothavetodealwithitalonedrvirginiachowmontrealpsychologistformoreinformationaboutdepressionpleaseconsultmywebsiteatwwwpsychologyresourceca
iamareallyshypersonimcurrentlyinagraduateprogramwhichrequireslotsofpresentationsbuttheyalwaysmakemefeelstressedoutandlessconfidenthowcanigetmoreconfident|wowcongratulationsonbeinginamastersprogramyouareinauniqueplacesofewhavereachedthatlevelyoushouldgiveyourselfapatonthebackconfidenceisnotsomethingthatcomesnaturallybutcananddoescomewithpracticehavinggonethroughtwomastersprogramsicansympathizewithyouryourdilemmasohowisthestressaffectingyouisitseriousenoughtostopyoufrompresentingorisitjustbutterfliestherearemanywaysofdealingwiththeanxietyandstressmuchdependsonhowseriousthestressissohereareafewideas1practiceinfrontofamirrorsoundsstrangebutthepracticehelps2asksomefriendstolistentoyourpresentationsnotsomuchfortheirinputastojustgetusedtopresenting3focusonthematerialyouarepresentingthesubjectmatteriswhatyouwanttogetacrossstepawayfromyournervesandgetintothefactsyouwanttopresentletthematerialyoupresentbethefocus4remembereveryoneelseisjustasnervousasyoushareyourfearswithsomeofyourclassmatesandgainsupportfromthemfocusonafriendlyfaceduringthepresentationbeasupporttotheminreturn5fakeittillyoumakeityesitsoundsbluntbutsometimesthatswhatittakesevenifyoufeellikeityouwontdiesomuchmorecanbediscussedwithacompetentcounselortakethetimetoletaprofessionalhelpyouworkthroughthisagainyouhavecomealongwaytobeinagraduateprogramcongratulationsyouhavedonegreatworksofaritsjustonestepatatimetakethesteps
mywifeisalwaysaccusingmeofcheatingandtellingmethatimdoingthingsshefindsdisrespectfulevenwhenidontmeanitlikethatforexampleshegetsoffendedwhenicallsomeoneatworksweetheartiwishihadapennyforeverytimesheaccusedmeofcheatingonhershedoesntandneverwillsayshewaswronghowdoigethertounderstand|hellothatmustbeveryfrustratingforyoutofeelthatyoutoberemindedofconstantwrongdoinginyourrelationshipespeciallywhenyoufeelthatyourwifedoesnotadmittoanyfaultthiscouldleadyoutofeelinadequateintherelationshipthatcanharmyourrelationshipinthelongtermbasedonwhatyouarereportingandwithoutknowingyourwifessideofthestoryiwouldsaythatyouareraising3differentconcernsoneisthatthereseemstobesomeconcernofinfidelityfromyourwifethatyoufeelisnotjustifieditmaybearclarifyinghoweachofyoudefineinfidelitycurrentlythereisnouniformdefinitionofinfidelitybecauseitcanemcompassahookupchatroomtextingextensivephonecallstoafemalefriendviewingpornographyamassagewithhappyendingphysicalintercourseorintimateemotionalsharingdependingonwhetheranyofthesecircumstanceshaveoccuredyoumayneedtoreflectwhetherthereisanytruthtowhatshemaybeaccusingyouofandforyoutosharewithheryourreasonsforengagingintheseactivitiesifthereisnotruthtoitthenmyclinicalintuitionisthatshemaybeaccusingyouofinfidelityasawayofsayingifeelyoudistancingfrommeinotherwordsitsnotsomuchaboutwhetheryouareactuallyunfaithfulbutastatementofhowshefeelsasshewitnessesyourdistancingfromheroftentimesaccusingapartnerofcheatingislikenedtoacryorayearningforclosenessifsowhatyouwanttodoistoreflecttoherthatperhapssheissayingthatyouareunfaithfulbecauseshesensesthatyouaremovingawayfromheremotionallyifthisistrueyoumaywishtosharewithherwhyyouarepullingawayandthendiscussthekindofsupportyoumayneedtofeelclosertoheragainotherwiseifthefocusbecomesaboutwhoisrightandwhoiswrongtheconversationwillnevertouchatbothofyourcoreemotionalneedsthesecondissuetouchesuponhowtointerpretcallingsomeoneasweetheartthetermhasbeenlooselyusedinavarietyofcontextstomeanyouresosweetandkindmydearorinaflirtatiousmannertomeansweetietheintentionbehindtheuseisknownonlytothespeakeryoumaywanttoreflectinwhatcontextyoumeanttousethetermandshareitwithyourwifeifyourwifeoverheardthecommentnotknowingyourintentionsorcontextitispossiblethatshemayhavemisinterpretedwhatyouhavesaidifshefindsthetermdisrespectfulitmaybeherwayofexpressingiwanttobetheimportantpersoninyourlifeandifyoucallsomeoneelseasweetheartitmeansthatiamnotvaluedasmuchthereforearguingaboutwhohastherightorwronginterpretationmaybemissingthemarkrathertheissueisabouthowdoyouwishtotreatorshowconsiderationofeachothersfeelingsyoumaywishtoexplorehowdoyoushowherthatyouvalueherandthatsheisimportanttoyouissayingsweethearttoanotherwomanconducivetothatorisitsendingmixedmessagestoyourwifethatsaidifyouhaveexpressedandshownherthatsheisimportanttoyouonmanyoccasionswithopendiscussionsandbyunderstandingaccomodatingandprioritizingherneedsthenheractionsmaybeareflectionofherpersonalinsecuritiesshemayneedtospeaktoatherapistaboutherfeelingsandherfearsthelastissueyouraisedconcernsyourwifeneveradmittingsheswrongindeedthatmustbefrustratingforyoutohearoftenthatyouaredoingsomethingwrongintheabsenceofheradmittingtoanyfaultsitcouldseemlikeyouaretheonewiththeproblemunfortunatelyblaminginvitesdefensivenessandawithdrawnbehaviorbecausemostpeoplewhofeelblameddonotfeelgoodaboutthemselvesandwishestodistancethemselvesfromthepersonwhoismakingthemfeelunhappythispatterncanalsotriggerthepartnersinsecurityastheywitnessesthedistancingwhichcouldmakethemangrierandmoreaccusatorycreatingaviciouscyclefindingahealthywayofreachingoutwhenyourpartnerisinturmoiltohelpcalmheremotionsandbeingabletospeakaboutyourownfeelingsandneedsisattheheartofaverysecureattachmentthiskindofconversationcanbeguidedbyanexperiencedprofessionaltohelpbothofyoutoexpressyourfeelingsandneedsinasafeandsecurewaytofosterasecurebondingwesometimestakeforgrantedthesimpleexpressionofimsorryhoweveritrequiresacertaincomfortwithbeingvulnerabletoexpressthatinmypracticewhenaclienttellsmethathisorherpartnerneversaysimsorryiamoftenobservingthefirstpartnertoseeiftheyareabletoexpressvulnerabilityifneitherofthemexpressitthenitmakessensetomebecausewhywouldoneriskbeingvulnerableandthengettinghurtiftheyopenupiftheotherpartnerdoesntdoittheseinsightsintherapycansometimesleadtoadifferentrelationshipbuildingconversationwhichcanhelpcouplestotofeelsaferwitheachotherratherthanblamingandalientatingformoreinformationabouttheseservicesyouarewelcometoreadmymaterialsonmywebsiteatwwwpsychologyresourcecaortocontactmeat5146902469
myboyfriendshowsaffectionbutijustpushhimawayeverytimemyboyfriendtriestokisshugortouchmeialmostalwayspushhimawayimonbirthcontrolandithaskilledmysexdriveilovehimsomuchwhydoidothis|therecouldbemanyreasonsthatyoupushyourboyfriendawayitcouldbepartofhowyouwereraiseditcouldbebecauseofcultureitcouldevenbeyourowninsecuritiesaboutyourselfthatarethenoutwardlymanifestedinyoupushinghimawaywhatisimportantinallthisisthatyoubothfindawaytoconnectsowhatifyouarentahuggerakisseroratoucheryouhavetofindwhatworksforthebothofyouandyourrelationshiptherearemanywaystoshowaffectionthatarentphysicalwordsofaffirmationgivingoftimeandorgiftsetcifyourboyfriendwantsthephysicalattentionthenworkonwaysthatarecomfortableforthebothofyoumakingsuretostartoutslowandtoworkyourwayuptomorephysicaltouching
mywifeisalwaysaccusingmeofcheatingandtellingmethatimdoingthingsshefindsdisrespectfulevenwhenidontmeanitlikethatforexampleshegetsoffendedwhenicallsomeoneatworksweetheartiwishihadapennyforeverytimesheaccusedmeofcheatingonhershedoesntandneverwillsayshewaswronghowdoigethertounderstand|hereisthetruthyouwillnevergethertounderstandbecausethatwouldmeanchangingherandwecantchangeotherpeoplewecanonlychangeourselvesiwouldrecommendtotakethetimetoselfreflectonwhatexactlyitisthatyouaredoingthatiscontributingtothemixupyoubothhaveveryvalidfeelingsandthosewontmagicallygoawayuntilyouaddresstherootproblemwhichcouldbemanyfactorsiamcurioustoknowmoreaboutpastrelationshipsthebothofyouhavehadandhowthatplaysaroleinyourcurrentrelationshipmanytimeswedontrealizehowpastrelationshipstrulyimpactourcurrentbehaviors
myhusbandandihavebeenmarriedforsevenyearsandinthattimewehaveonlyhadsexfourorfivetimesothershavetoldmethatmostmenwouldhaveleftmebynowhonestlyithinkihavealowsexdriveorneitheroneofusactuallyknowswhatwearedoingiwanttobebetterconnectedwithmyhusband|iworkwithmanycouplesthatexperienceawiderangeofsexualandrelationshipchallengestheoneaspectitellmanyfolksthatiworkwithisthiseverypersonandrelationshipisdifferenttherereallyisntanormalamountofsexapersonshouldhaveorwanttohaveifhavingsex4to5timesinthecourseofyourrelationshipissatisfyingtoyouandyourhusbandthereisnothingwrongwithitifyouoryourhusbandwouldliketohavesexmoreoftenisuggesttalkingwithacounseloraboutthistofindwaystoengageinasexuallifeinwhichyouarebothsatisfiedtheaspectofconnectednessisanimportantonewhilesexcanbeveryconnectingformanycouplesitisnttheonlywaytoconnectifindthatcommunicationaboutthematteroffrequencyofsexcheckingintoseehowyouandyourhusbandfeelaswellascommunicantaboutyourneedsforconnectionareanimportantstarttofulfillingthisneed
myhusbandandihadourfirstthreesomerecentlyeveryonewasdrinkingandhewasonhermorethenmeheanditalkedaboutitafterwardsanditmademefeelbetterandnowimcravingmoreofitbutbeforeitgetsclosetohappeningigetthisemptyfeelingwhyamifeelingthisway|helloandthankyouforyourquestionnervousnesswhendoingsomethingnewespeciallysomethingsexualthatcanfeelsopersonalisverycommonindeeddespitethefactthatnervousnesscanbeuncomfortableitisalsopartoftheexcitementoftryingsomethingnewmanypeoplewhoengageinopenpolyamorousandorothertyperelationshipswilltellyouthatdifficultfeelingssuchasjealousyandangerdoshowupsometimesthisdoesntprovethatthereissomethingwrongwiththerelationshipitjustshowsthatyouretainnormalhumanemotionswhileinoneandmanypeoplewhoareinpolyamorousrelationshipshavewrittenabouttheworkitsometimestakestomakesuchrelationshipsworkofcourseallrelationshipstakeworksopolyamorousandothertypesofrelationshipsaresimplynotanexceptiontherecouldbeseveralreasonswhyyouarefeelingthewayyoudoonereasoncouldbethatyouaresimplynotascomfortablewiththeideaasyouthinkyouaresometimeandgoodcommunicationwithyourhusbandmayhelpyouwiththisanotherreasonthismaybebotheringyouisbecauseonsomelevelyouareawareofthemessagessocietygivesusaboutmarriagestheyaresupposedtobemonogamousheterosexualetcetcjustbecauseyoumaynotagreewiththesebeliefsdoesntmeanthatyouhaventbeeninfluencedbythemweallhaveanotherreasonthismaybeupsettingyouisbecauseitmayfeelalittlefrighteningperhapstherearealotofwhatifsgoingoninyourmindwhenyougettheemptyfeelingitmaybehelpfultotrytoreallynaildowntheemotionsthatareattachedtothatfeelingonethingthatidothinkisveryimportantisthatyoucommunicatethesefeelingstoyourhusbanditmayevenbeagoodideatotalkaboutexpectationsorgroundrulesifyouwillitisimportantthatyouarebothonthesamepageaboutwhatthisisandwhyyouaredoingitifyoucontinuetostruggleisuggestfindingacounselorwhohasexperienceinsexandsexualityiwishyouwellrobinjlandwehrdbhlpccncc
idontknowhowtotellsomeonehowifeelaboutthemhowcanigetbetteratexpressinghowifeel|letsjuststartwithbeingrealexpressingyourselfisvulnerableandbeingvulnerableishardittakescourageandworktobevulnerablemyguessisthatyouhavebeenshowninyourlifetimethatbeingvulnerableieexpressingyourselfisunsafemyassumptionwouldbeyouhavebeencriticizedorignoredwhenyouhaveexpressedyourselfinthepastithastaughtyouremotionalselftosimplynotdoitagainthisisanormalprotectivemechanismthatyouhaveusedtocopewithpastfeelingsofhurtitwilltaketimeandworktoengageagaininanemotionalwayiwouldstartmypracticingandidentifyinghowyoufeeltoyourselfcheckinwithyourselfmultipletimesadaytogagewhereyouareatemotionallyafteryoufeelyouhaveagoodgrasponthisstarttoengageinemotionalconversationswithotherschooseothersthatfeelsafetoyouagoodfriendthatknowsyouwellorasiblingorfamilymemberexpressingyourselfisabehaviorthatyouhavesuppressedoutofprotectionsoyoucanchoosetoengageinsafeemotionalexpressionbehaviorsjustthesamebestofluck
